lat,long
47.5209,-122.28
47.7292,-122.212
47.7267,-122.226
47.4759,-122.299
47.6516,-122.337
47.535,-122.056
47.5648,-122.21
47.567,-122.38
47.6084,-122.136
47.5092,-122.362
47.7127,-122.296
47.4881,-122.143
47.3293,-122.205
47.774,-122.348
47.5432,-122.293
47.7703,-122.193
47.6761,-122.384
47.5357,-122.365
47.6861,-122.103
47.7383,-121.955
47.7205,-122.323
47.6275,-122.315
47.3958,-122.189
47.6304,-121.988
47.4514,-122.187
47.717,-122.101
47.2057,-122.003
47.7379,-122.289
47.6798,-122.385
47.6038,-122.303
47.5549,-122.211
47.616,-122.218
47.4905,-122.206
47.671,-122.269
47.4845,-122.335
47.3459,-122.326
47.6177,-122.308
47.6575,-122.346
47.5589,-122.295
47.7298,-122.342
47.534,-122.173
47.6926,-122.186
47.3817,-122.206
47.731,-122.301
47.4964,-122.353
47.3144,-122.278
47.3397,-122.266
47.6716,-122.199
47.7006,-122.339
47.6615,-122.276
47.6252,-122.029
47.7772,-122.387
47.6733,-122.389
47.6917,-122.38
47.3109,-122.377
47.7222,-122.168
47.6967,-122.354
47.6733,-122.145
47.2151,-121.993
47.7302,-122.215
47.7134,-122.237
47.3848,-122.033
47.4544,-122.143
47.404,-122.447
47.3028,-122.102
47.1951,-122.01
47.3558,-122.013
47.6375,-122.391
47.4487,-121.773
47.312,-122.115
47.4787,-122.275
47.4961,-122.235
47.2871,-122.287
47.3556,-122.294
47.7054,-122.011
47.5352,-122.371
47.7123,-122.073
47.528,-122.32
47.4868,-122.199
47.6689,-122.314
47.5015,-121.772
47.6475,-122.064
47.6472,-122.367
47.526,-122.225
47.4358,-122.336
47.5533,-122.363
47.6551,-122.394
47.7316,-122.221
47.5331,-121.855
47.362,-122.316
47.3675,-122.147
47.3815,-122.169
47.5737,-122.409
47.5929,-122.303
47.7635,-122.262
47.5891,-122.2
47.713,-122.033
47.6846,-122.284
47.6398,-122.403
47.5599,-122.108
47.4911,-122.322
47.6291,-122.351
47.7246,-122.173
47.5943,-122.302
47.3895,-122.154
47.6727,-122.361
47.7769,-122.376
47.2885,-122.218
47.6867,-122.37
47.6334,-122.356
47.1946,-122
47.6319,-122.035
47.6857,-122.334
47.6727,-122.316
47.7633,-122.149
47.4391,-122.117
47.755,-122.316
47.7351,-122.189
47.3817,-122.314
47.7539,-122.308
47.3992,-122.164
47.6647,-122.277
47.3217,-122.205
47.7293,-122.283
47.6084,-122.011
47.4839,-122.34
47.6694,-122.3
47.5767,-122.215
47.5122,-122.358
47.7112,-122.226
47.5157,-121.924
47.7113,-122.309
47.29,-122.358
47.7278,-122.226
47.4556,-122.203
47.5688,-122.012
47.3617,-122.047
47.5228,-122.151
47.4057,-122.185
47.5151,-122.366
47.6283,-122.026
47.6653,-122.333
47.7111,-122.213
47.6955,-122.376
47.6892,-122.375
47.6734,-122.185
47.5432,-121.952
47.7351,-121.975
47.7735,-122.167
47.3902,-122.208
47.3182,-122.319
47.4939,-122.261
47.4359,-122.165
47.7115,-122.014
47.7032,-122.36
47.474,-122.146
47.5638,-122.153
47.5849,-122.17
47.674,-122.319
47.5588,-122.211
47.7534,-122.318
47.6232,-122.047
47.5604,-122.274
47.723,-122.215
47.595,-121.986
47.5254,-122.392
47.5287,-122.053
47.3671,-122.113
47.7696,-122.036
47.5896,-122.12
47.5733,-122.287
47.7599,-122.215
47.5846,-122.223
47.3569,-122.202
47.5345,-121.867
47.6842,-122.309
47.5338,-122.36
47.6027,-122.122
47.742,-122.035
47.7358,-122.319
47.6999,-122.284
47.4459,-122.278
47.5514,-122.271
47.4683,-122.359
47.6471,-121.964
47.3193,-122.212
47.5164,-122.268
47.5423,-122.385
47.4006,-122.162
47.5785,-122.293
47.6849,-122.374
47.5581,-122.316
47.4878,-122.13
47.4862,-121.797
47.4562,-122.196
47.6537,-122.335
47.6886,-122.354
47.6384,-121.969
47.4874,-122.306
47.5323,-122.383
47.6771,-122.319
47.6651,-122.285
47.7343,-122.335
47.6367,-122.37
47.5234,-122.043
47.54,-121.97
47.679,-122.113
47.4899,-122.185
47.678,-122.373
47.5589,-122.116
47.4535,-122.361
47.7326,-122.36
47.4872,-122.144
47.4783,-122.285
47.6791,-122.209
47.6645,-122.358
47.5543,-122.29
47.3394,-122.281
47.739,-122.249
47.7597,-122.167
47.5676,-122.398
47.5648,-122.316
47.5501,-122.128
47.5234,-122.288
47.7511,-122.17
47.6083,-122.11
47.7295,-122.057
47.4166,-121.94
47.6301,-122.301
47.5602,-122.292
47.6551,-122.353
47.3081,-122.392
47.6708,-122.262
47.6597,-122.331
47.5358,-122.213
47.6484,-122.182
47.4039,-122.188
47.634,-122.033
47.4235,-122.218
47.6563,-122.131
47.4731,-122.327
47.5413,-122.288
47.4918,-122.064
47.5007,-122.359
47.7145,-122.311
47.4377,-122.279
47.3504,-122.035
47.3639,-122.185
47.6456,-122.383
47.5896,-122.243
47.6359,-122.035
47.6286,-122.118
47.6709,-122.406
47.2328,-121.945
47.4711,-122.291
47.5503,-122.28
47.2858,-122.212
47.3675,-122.11
47.6183,-122.3
47.587,-122.134
47.587,-122.134
47.5389,-122.173
47.4973,-122.177
47.6123,-122.314
47.6361,-122.047
47.5537,-122.388
47.7412,-122.087
47.7677,-122.135
47.6212,-122.298
47.6875,-122.336
47.5381,-122.374
47.6873,-122.043
47.7489,-122.3
47.2994,-122.37
47.7256,-122.259
47.3904,-122.176
47.6779,-122.034
47.5261,-121.827
47.7382,-121.975
47.6203,-122.036
47.4342,-122.17
47.5722,-122.291
47.6466,-122.404
47.5544,-122.035
47.3357,-122.275
47.4353,-122.159
47.6832,-122.311
47.569,-121.962
47.3252,-122.208
47.6306,-122.035
47.6896,-122.396
47.3256,-122.209
47.5491,-122.137
47.7765,-122.261
47.2899,-122.287
47.6852,-122.312
47.297,-122.227
47.5195,-122.35
47.6623,-122.196
47.6233,-122.206
47.492,-122.225
47.4716,-122.445
47.5182,-122.207
47.6983,-122.393
47.3125,-122.387
47.5663,-122.408
47.6294,-122.205
47.7212,-122.26
47.3067,-122.394
47.6363,-122.368
47.7657,-122.321
47.449,-121.756
47.6678,-122.165
47.5605,-121.905
47.3114,-122.262
47.7522,-122.278
47.7332,-122.304
47.6847,-122.017
47.7704,-122.264
47.7642,-122.234
47.6904,-122.37
47.7513,-122.349
47.3756,-122.306
47.6889,-122.38
47.7166,-122.225
47.6971,-122.282
47.6394,-122.308
47.7142,-122.203
47.5675,-122.189
47.3979,-122.174
47.648,-122.397
47.4253,-122.043
47.4397,-122.15
47.4635,-122.362
47.5243,-122.39
47.6403,-122.105
47.6853,-122.359
47.6647,-122.284
47.6012,-122.152
47.5906,-122.057
47.7683,-122.252
47.5469,-122.365
47.6737,-122.358
47.6398,-122.356
47.2887,-122.109
47.5968,-122.29
47.6997,-122.32
47.2411,-122.043
47.521,-121.877
47.3155,-122.401
47.5832,-122.026
47.3687,-122.088
47.5339,-122.356
47.6621,-122.27
47.6263,-122.284
47.4758,-122.265
47.5555,-122.397
47.7247,-122.165
47.5883,-122.384
47.1941,-122.038
47.7426,-122.288
47.6743,-122.301
47.3932,-122.201
47.6621,-122.33
47.5322,-121.829
47.3786,-122.127
47.6877,-122.289
47.731,-122.179
47.6788,-122.11
47.295,-122.37
47.5277,-122.355
47.3589,-122.281
47.5658,-122.4
47.4521,-122.121
47.4509,-122.088
47.5518,-122.385
47.5833,-122.219
47.4094,-122.175
47.3613,-122.053
47.4486,-122.194
47.6865,-122.366
47.6951,-122.305
47.3767,-122.124
47.5783,-121.994
47.699,-122.307
47.4692,-122.355
47.3326,-122.046
47.5434,-122.298
47.6104,-122.113
47.5389,-121.876
47.3257,-122.276
47.4619,-121.991
47.6368,-122.159
47.6353,-122.402
47.688,-122.19
47.7445,-122.289
47.3497,-122.026
47.7723,-122.262
47.6777,-122.305
47.6956,-122.099
47.3303,-122.271
47.636,-122.301
47.5283,-122.32
47.5417,-122.355
47.6426,-122.327
47.4177,-122.491
47.2113,-121.993
47.7574,-122.31
47.6624,-122.202
47.7288,-122.227
47.6982,-121.917
47.7438,-122.075
47.2664,-122.027
47.6222,-122.287
47.6385,-122.344
47.687,-122.286
47.6904,-122.176
47.3124,-122.352
47.6785,-122.025
47.6264,-122.363
47.7471,-121.979
47.6867,-122.038
47.4694,-121.745
47.4744,-122.328
47.5476,-122.36
47.7219,-122.354
47.5373,-122.22
47.6955,-122.376
47.5018,-122.38
47.4979,-122.24
47.553,-121.887
47.6646,-122.365
47.4406,-122.194
47.63,-122.349
47.6435,-122.353
47.6361,-122.366
47.6133,-122.308
47.6775,-122.398
47.5263,-122.227
47.4574,-122.361
47.3814,-122.164
47.5753,-122.222
47.3508,-122.163
47.4555,-122.177
47.6059,-122.154
47.5187,-122.377
47.7261,-122.22
47.7188,-122.353
47.3321,-122.346
47.5814,-122.312
47.3031,-122.385
47.538,-122.356
47.6401,-122.299
47.5456,-122.126
47.6738,-122.297
47.2004,-122.003
47.6224,-122.045
47.7336,-122.232
47.6212,-122.224
47.3617,-122.052
47.6452,-122.352
47.6611,-122.282
47.3173,-122.181
47.5463,-121.995
47.6299,-122.039
47.6007,-122.305
47.5351,-122.381
47.1927,-122.01
47.6727,-122.293
47.6654,-122.307
47.5478,-121.999
47.7495,-122.327
47.3169,-122.352
47.5237,-122.383
47.69,-121.913
47.522,-122.375
47.762,-122.355
47.765,-122.045
47.3828,-122.211
47.4599,-122.205
47.6219,-122.015
47.572,-122.102
47.2012,-122
47.6762,-122.378
47.6696,-122.32
47.3348,-122.19
47.4812,-122.033
47.5415,-122.133
47.2775,-122.203
47.6285,-122.117
47.4971,-122.334
47.6849,-122.335
47.7399,-122.3
47.7405,-122.095
47.4727,-122.27
47.7027,-122.346
47.3236,-122.323
47.5677,-122.013
47.4811,-122.162
47.6398,-122.111
47.6361,-122.371
47.5851,-122.242
47.7763,-122.36
47.6263,-122.314
47.3089,-122.33
47.5577,-121.891
47.7298,-122.231
47.4727,-122.292
47.6146,-122.213
47.7228,-122.103
47.4238,-122.329
47.6204,-122.296
47.5662,-122.364
47.6884,-122.186
47.6692,-122.39
47.7259,-122.297
47.5768,-122.403
47.6652,-122.288
47.5787,-122.388
47.6492,-122.391
47.6693,-122.291
47.6604,-122.146
47.7465,-122.339
47.7382,-121.98
47.3771,-122.287
47.5866,-122.25
47.5752,-122.411
47.5689,-122.023
47.7089,-122.23
47.4956,-122.181
47.6937,-122.362
47.6895,-122.207
47.3595,-122.323
47.5754,-122.15
47.511,-122.348
47.6533,-122.192
47.5414,-122.288
47.6178,-122.214
47.5963,-122.292
47.4951,-122.237
47.3078,-122.386
47.6804,-122.311
47.6381,-122.401
47.6886,-122.211
47.7245,-122.22
47.6996,-122.229
47.5197,-122.041
47.5801,-122.294
47.3715,-122.274
47.6683,-122.362
47.6606,-122.06
47.6688,-122.024
47.4828,-122.139
47.5058,-122.355
47.3029,-122.221
47.6474,-122.389
47.6816,-122.035
47.3364,-122.321
47.4043,-122.213
47.6251,-122.03
47.6865,-122.399
47.6192,-122.307
47.6886,-122.348
47.426,-122.154
47.5719,-122.39
47.5631,-122.366
47.638,-121.953
47.7185,-122.313
47.6163,-122.138
47.6702,-122.142
47.3397,-122.048
47.4286,-122.185
47.4391,-122.189
47.6947,-122.323
47.5651,-122.391
47.3262,-122.338
47.7004,-122.295
47.6961,-122.341
47.7082,-122.104
47.3644,-122.132
47.5842,-122.292
47.5503,-122.081
47.6608,-122.269
47.5905,-122.022
47.3642,-122.187
47.6338,-122.106
47.6199,-122.304
47.5307,-121.875
47.5374,-122.053
47.6285,-122.058
47.4924,-122.237
47.4924,-122.237
47.4187,-122.329
47.744,-121.976
47.7146,-122.279
47.4391,-122.194
47.6111,-122.308
47.5201,-122.35
47.3573,-122.2
47.5442,-122.141
47.6962,-122.294
47.6763,-122.282
47.559,-122.277
47.5396,-122.274
47.5337,-122.379
47.258,-122.252
47.7341,-121.968
47.5223,-122.043
47.4732,-122.141
47.5334,-122.388
47.5343,-122.355
47.6711,-122.39
47.4297,-122.325
47.3838,-122.287
47.6155,-122.21
47.6694,-122.141
47.2633,-122.244
47.6301,-122.118
47.7671,-122.291
47.5687,-122.397
47.4473,-122.086
47.4951,-122.302
47.5394,-121.875
47.3509,-122.323
47.7489,-122.35
47.5657,-122.395
47.37,-122.151
47.6886,-122.202
47.4847,-122.291
47.6803,-122.313
47.6168,-122.298
47.4915,-122.188
47.6286,-122.206
47.5489,-122.118
47.5329,-121.879
47.6886,-122.037
47.5105,-122.387
47.3406,-122.057
47.5234,-122.38
47.5463,-122.272
47.6907,-122.34
47.6667,-122.36
47.3886,-122.188
47.4556,-122.369
47.5654,-122.372
47.6721,-122.329
47.7623,-122.313
47.7721,-122.241
47.7197,-122.219
47.6966,-122.324
47.7203,-122.361
47.5647,-122.09
47.5266,-122.387
47.3108,-122.346
47.6342,-122.282
47.6926,-122.362
47.7114,-122.03
47.6292,-122.312
47.6093,-122.297
47.745,-121.916
47.6792,-122.31
47.2874,-122.37
47.6732,-122.143
47.2649,-122.252
47.6118,-122.299
47.7336,-122.202
47.6848,-122.391
47.449,-122.128
47.7766,-122.355
47.6018,-122.073
47.5348,-122.268
47.6059,-122.313
47.3311,-122.326
47.3496,-122.088
47.7108,-122.352
47.68,-122.284
47.5728,-122.388
47.5538,-122.191
47.6887,-122.368
47.5084,-122.246
47.5343,-122.348
47.6019,-122.29
47.6127,-122.145
47.2888,-122.221
47.72,-122.236
47.6747,-122.391
47.5539,-122.267
47.6567,-122.358
47.5234,-121.841
47.5391,-122.385
47.3063,-122.384
47.4375,-122.446
47.7016,-122.274
47.6944,-122.333
47.77,-122.319
47.572,-122.29
47.6852,-122.184
47.4471,-122.464
47.5432,-122.272
47.5646,-121.935
47.3491,-122.029
47.681,-122.273
47.7616,-122.273
47.5127,-122.321
47.5477,-122.395
47.3108,-122.345
47.5268,-122.388
47.4282,-122.331
47.7178,-122.168
47.7,-122.172
47.4564,-122.351
47.6057,-122.038
47.5494,-121.994
47.4193,-121.958
47.6946,-122.336
47.5842,-122.388
47.7698,-122.222
47.4465,-122.156
47.5859,-122.122
47.3197,-122.117
47.5938,-122.048
47.6737,-122.354
47.5876,-122.292
47.4789,-122.296
47.481,-122.115
47.5358,-122.289
47.5516,-122.161
47.6968,-122.3
47.4501,-122.126
47.7089,-122.201
47.7089,-122.201
47.5681,-122.285
47.5681,-122.285
47.5075,-122.379
47.6707,-122.045
47.7351,-122.323
47.3546,-122.318
47.3084,-122.331
47.4482,-122.125
47.7595,-122.309
47.6118,-122.131
47.6626,-122.271
47.5855,-122.292
47.2003,-121.996
47.5462,-122.154
47.7334,-122.307
47.5499,-122.269
47.5298,-121.887
47.3535,-122.323
47.2699,-122.255
47.5873,-122.294
47.5502,-122.286
47.4274,-122.28
47.5083,-122.336
47.3248,-122.345
47.36,-122.039
47.6499,-122.413
47.5189,-122.147
47.6101,-122.138
47.7321,-122.296
47.659,-122.346
47.5076,-122.178
47.6712,-122.378
47.3591,-122.036
47.556,-122.291
47.3657,-122.21
47.5652,-122.089
47.6874,-122.315
47.2835,-122.2
47.7084,-122.303
47.6539,-122.395
47.4731,-122.298
47.6385,-122.114
47.3662,-122.315
47.6287,-122.351
47.3962,-122.189
47.6079,-122.132
47.3612,-122.103
47.5473,-122.016
47.7346,-122.17
47.6438,-122.357
47.6337,-122.28
47.5911,-122.037
47.6453,-122.371
47.6974,-122.313
47.7101,-122.031
47.6465,-122.024
47.5852,-122.174
47.5502,-122.274
47.5502,-122.274
47.693,-122.133
47.5772,-122.381
47.6236,-122.117
47.574,-122.289
47.6465,-122.319
47.6295,-122.089
47.5818,-122.198
47.4206,-122.184
47.4989,-122.171
47.7315,-121.972
47.6959,-122.125
47.5887,-122.291
47.5458,-122.231
47.7521,-122.279
47.5498,-122.304
47.6054,-122.295
47.6059,-122.303
47.6606,-122.059
47.7522,-122.13
47.6071,-122.285
47.6534,-122.404
47.722,-122.026
47.3902,-122.283
47.6698,-122.334
47.7751,-122.268
47.4193,-122.439
47.3689,-122.058
47.6361,-122.093
47.7711,-122.195
47.6217,-122.239
47.7635,-122.112
47.737,-121.955
47.6988,-122.32
47.3617,-122.172
47.6543,-122.354
47.5009,-122.235
47.6007,-122.117
47.5291,-122.268
47.2582,-122.113
47.7651,-122.246
47.5533,-122.285
47.5696,-122.02
47.683,-122.063
47.274,-122.287
47.4473,-122.284
47.5218,-122.286
47.5781,-122.018
47.4215,-122.318
47.3074,-122.337
47.7153,-122.191
47.6425,-122.358
47.5846,-122.387
47.328,-122.321
47.7004,-122.304
47.747,-122.177
47.5226,-122.183
47.5525,-122.273
47.6525,-121.985
47.6334,-122.371
47.6123,-122.134
47.4282,-122.347
47.6727,-122.351
47.2711,-122.067
47.5913,-122.149
47.7265,-122.281
47.5937,-122.061
47.7762,-122.21
47.6318,-122.01
47.6482,-122.159
47.7068,-122.308
47.3208,-122.273
47.7133,-122.212
47.5239,-122.387
47.4896,-122.248
47.5371,-121.87
47.4088,-122.192
47.5433,-122.264
47.3493,-122.023
47.5145,-121.853
47.6855,-122.391
47.7209,-122.256
47.6635,-122.149
47.7366,-121.958
47.3541,-122.3
47.4551,-122.373
47.6596,-122.144
47.5279,-122.387
47.7034,-122.297
47.5259,-122.38
47.7273,-122.083
47.522,-122.048
47.6913,-122.369
47.5321,-122.323
47.5941,-122.144
47.4007,-122.323
47.3203,-122.321
47.7249,-122.027
47.6849,-122.327
47.5256,-122.385
47.3484,-122.298
47.5727,-122.376
47.515,-122.362
47.5821,-122.247
47.6633,-122.287
47.5411,-122.133
47.4916,-122.082
47.2789,-122.331
47.2574,-122.072
47.3655,-122.291
47.7155,-122.211
47.7199,-122.18
47.6165,-122.216
47.6453,-122.214
47.3173,-122.21
47.5271,-122.351
47.6976,-122.169
47.3645,-122.183
47.7149,-122.322
47.6622,-122.272
47.7351,-122.295
47.7361,-122.046
47.5237,-122.199
47.643,-122.397
47.5524,-121.992
47.7114,-122.356
47.3429,-122.097
47.5806,-122.193
47.7022,-122.021
47.6334,-122.229
47.5579,-122.384
47.6503,-121.968
47.5169,-122.358
47.637,-122.363
47.5281,-122.031
47.4333,-122.168
47.7066,-122.08
47.7233,-122.167
47.7329,-122.291
47.5039,-122.24
47.654,-122.35
47.5744,-122.137
47.7098,-122.283
47.7194,-122.172
47.6076,-122.053
47.3732,-122.295
47.3089,-122.213
47.6726,-122.371
47.4087,-122.062
47.64,-122.24
47.3232,-122.103
47.5895,-122.111
47.2857,-122.22
47.6755,-122.369
47.3657,-122.28
47.6237,-122.106
47.634,-122.101
47.5172,-122.027
47.5772,-122.159
47.5773,-122.303
47.6369,-122.35
47.6669,-122.17
47.6374,-122.007
47.7184,-122.28
47.5634,-122.391
47.7746,-122.323
47.461,-122.002
47.6844,-122.317
47.6297,-122.033
47.3064,-122.1
47.3318,-122.277
47.3691,-122.074
47.2619,-122.271
47.6184,-122.301
47.4876,-122.226
47.6058,-122.319
47.317,-122.182
47.4442,-122.129
47.5604,-122.107
47.492,-122.171
47.6605,-122.326
47.736,-121.965
47.5636,-122.275
47.5657,-122.285
47.4503,-122.131
47.6894,-122.195
47.7144,-122.293
47.482,-122.332
47.5235,-122.383
47.3922,-122.321
47.5384,-121.889
47.4902,-122.179
47.6466,-122.321
47.7602,-122.306
47.6843,-122.267
47.4096,-122.329
47.6886,-122.352
47.5277,-122.031
47.4745,-121.723
47.5355,-121.88
47.7021,-122.32
47.669,-122.365
47.395,-122.174
47.469,-122.121
47.2636,-122.212
47.6846,-122.268
47.7087,-122.015
47.577,-122.395
47.6799,-122.385
47.5439,-122.379
47.5714,-122.002
47.5339,-122.223
47.5399,-122.118
47.7767,-122.369
47.3112,-122.339
47.5326,-121.855
47.6131,-122.151
47.6097,-122.017
47.3187,-122.171
47.3047,-122.347
47.3614,-122.045
47.6772,-122.399
47.6857,-122.293
47.3191,-122.18
47.5209,-122.286
47.4659,-122.189
47.4501,-122.139
47.6489,-122.372
47.5617,-122.158
47.5617,-122.158
47.5965,-122.139
47.7343,-122.22
47.4949,-122.338
47.2034,-122.003
47.5178,-122.346
47.3437,-122.078
47.3928,-122.066
47.7657,-122.284
47.6351,-122.285
47.4012,-122.425
47.7408,-121.974
47.5082,-122.166
47.5888,-122.294
47.6836,-122.397
47.4335,-122.449
47.7106,-122.286
47.5624,-122.291
47.5956,-122.178
47.6283,-122.032
47.6409,-122.353
47.6984,-121.912
47.6853,-122.16
47.7576,-122.37
47.5689,-122.408
47.7296,-122.37
47.3606,-122.083
47.3505,-122.032
47.5468,-121.998
47.5624,-122.361
47.5784,-122.179
47.6409,-122.111
47.6852,-122.329
47.5596,-122.315
47.5809,-122.39
47.5743,-122.212
47.6185,-122.295
47.7294,-122.352
47.6727,-122.375
47.58,-122.057
47.319,-122.362
47.626,-122.119
47.7281,-122.299
47.5146,-122.188
47.7222,-122.29
47.4341,-122.169
47.3507,-122.141
47.5714,-122.211
47.4571,-122.345
47.5585,-122.134
47.6388,-122.397
47.7308,-122.115
47.4792,-122.357
47.7474,-122.235
47.5606,-122.133
47.7715,-122.27
47.5572,-122.282
47.6079,-122.192
47.6937,-122.392
47.4936,-122.102
47.5011,-122.336
47.5083,-122.388
47.5019,-122.269
47.5271,-122.228
47.7049,-122.359
47.739,-122.323
47.562,-122.289
47.3021,-122.388
47.3248,-122.169
47.6729,-122.378
47.6199,-122.062
47.5576,-122.281
47.2098,-122.016
47.2977,-122.227
47.5725,-122.133
47.7348,-121.966
47.6583,-122.27
47.397,-122.203
47.3072,-122.328
47.5679,-122.178
47.4212,-122.144
47.6695,-122.338
47.682,-122.035
47.3325,-122.321
47.3266,-122.348
47.5088,-122.371
47.5463,-122.192
47.7297,-122.327
47.7339,-122.36
47.6583,-122.344
47.6727,-122.395
47.7112,-122.033
47.4672,-122.175
47.7385,-121.965
47.6075,-122.295
47.4914,-122.186
47.559,-122.118
47.3213,-122.187
47.7037,-122.32
47.4536,-122.009
47.5375,-121.742
47.527,-122.193
47.3984,-122.301
47.6524,-122.404
47.5337,-121.867
47.3018,-122.342
47.5329,-122.348
47.6364,-122.351
47.5392,-122.39
47.3932,-121.988
47.6674,-122.055
47.593,-122.165
47.3979,-122.465
47.5974,-122.149
47.4947,-122.369
47.557,-122.308
47.6322,-122.203
47.3724,-122.105
47.6378,-122.065
47.3748,-122.18
47.7675,-122.226
47.4032,-121.963
47.6862,-122.093
47.3787,-122.323
47.5158,-122.267
47.562,-122.146
47.7312,-122.3
47.5303,-122.143
47.5753,-122.303
47.4772,-122.269
47.349,-122.024
47.6947,-122.19
47.7575,-122.352
47.6192,-122.055
47.737,-122.3
47.6812,-122.196
47.6981,-122.127
47.5718,-122.395
47.6993,-122.206
47.4051,-122.296
47.5675,-122.16
47.6115,-122.287
47.4484,-122.194
47.3538,-122.025
47.508,-122.358
47.4963,-122.318
47.5702,-122.287
47.3103,-122.006
47.7661,-122.262
47.3715,-122.126
47.7004,-122.287
47.6789,-122.351
47.3946,-122.312
47.5633,-122.111
47.7628,-122.354
47.6012,-122.141
47.6165,-122.236
47.5497,-122.396
47.6543,-122.356
47.3738,-122.042
47.4349,-122.328
47.7158,-122.366
47.7061,-122.163
47.5094,-122.182
47.2332,-122.029
47.6724,-122.266
47.6691,-122.36
47.3128,-122.351
47.7682,-122.261
47.542,-122.176
47.5429,-122.188
47.7155,-122.218
47.4816,-122.233
47.7719,-122.337
47.743,-122.131
47.2898,-122.251
47.4861,-121.786
47.5547,-122.299
47.6619,-122.343
47.6736,-122.167
47.6744,-122.05
47.3776,-122.315
47.202,-121.994
47.7274,-122.305
47.6698,-122.3
47.678,-122.311
47.5473,-122.092
47.7219,-122.109
47.5158,-122.281
47.754,-121.942
47.4045,-122.174
47.5753,-122.017
47.6316,-122.05
47.3973,-122.312
47.7309,-122.332
47.4982,-122.348
47.6059,-122.31
47.5978,-122.116
47.6811,-122.288
47.492,-122.166
47.7078,-121.915
47.4865,-122.238
47.6304,-122.309
47.3785,-122.32
47.6501,-122.164
47.4318,-122.286
47.6239,-122.297
47.7573,-122.07
47.5106,-122.365
47.5441,-122.131
47.6636,-122.326
47.5829,-122.382
47.7254,-122.31
47.695,-122.399
47.734,-122.182
47.4516,-122.267
47.3841,-122.288
47.4663,-122.359
47.4663,-122.359
47.7619,-122.162
47.7397,-122.126
47.6278,-122.292
47.7,-122.287
47.5728,-122.205
47.5746,-122.311
47.3377,-122.194
47.539,-122.07
47.6987,-122.365
47.45,-122.334
47.305,-122.371
47.7709,-122.39
47.4484,-121.772
47.4292,-122.152
47.5119,-122.339
47.5862,-121.97
47.2989,-122.38
47.3855,-122.302
47.6832,-122.304
47.2909,-122.352
47.7283,-122.076
47.2769,-122.264
47.6233,-122.102
47.5621,-121.862
47.6869,-122.187
47.6177,-122.229
47.7175,-122.292
47.3352,-122.052
47.3314,-122.202
47.4793,-121.776
47.7338,-122.169
47.5698,-122.375
47.5225,-122.156
47.683,-122.187
47.6923,-122.095
47.7382,-122.182
47.3864,-122.287
47.2089,-122.003
47.479,-122.339
47.3657,-122.047
47.3604,-122.091
47.7656,-121.905
47.4002,-122.217
47.6635,-122.32
47.5647,-122.128
47.5531,-122.181
47.5814,-122.05
47.6339,-122.09
47.2749,-122.252
47.5874,-121.982
47.4444,-121.762
47.5791,-122.23
47.524,-122.359
47.4876,-121.8
47.5275,-122.381
47.5526,-122.287
47.6302,-122.344
47.6523,-122.346
47.6893,-122.365
47.6598,-122.273
47.5645,-122.397
47.6263,-122.314
47.6821,-122.388
47.3154,-122.079
47.6986,-122.297
47.638,-122.362
47.4014,-122.069
47.7278,-122.287
47.4493,-122.171
47.6786,-122.317
47.5347,-122.155
47.4346,-122.171
47.6892,-122.393
47.5069,-122.367
47.3107,-121.999
47.7078,-122.019
47.5633,-122.288
47.3694,-122.083
47.6004,-122.292
47.5662,-122.017
47.6088,-122.294
47.5928,-122.295
47.7337,-122.343
47.5035,-122.259
47.5827,-122.195
47.6207,-122.297
47.6906,-122.213
47.6346,-122.045
47.5279,-122.318
47.711,-122.32
47.7758,-122.301
47.7111,-122.211
47.3709,-122.125
47.3397,-122.291
47.7714,-122.256
47.6718,-122.359
47.4273,-122.147
47.6855,-122.291
47.4666,-122.072
47.5523,-122.379
47.76,-122.349
47.7027,-122.346
47.3273,-122.173
47.1853,-122.017
47.3988,-122.023
47.4927,-122.248
47.4615,-122.214
47.2202,-121.993
47.6559,-122.338
47.5995,-122.198
47.627,-122.345
47.682,-122.347
47.6321,-122.393
47.5535,-122.191
47.7745,-122.368
47.2861,-122.253
47.6375,-122.388
47.6916,-122.37
47.3149,-122.386
47.5422,-121.888
47.5108,-122.366
47.3604,-122.089
47.4298,-122.102
47.6573,-122.173
47.6902,-122.387
47.6902,-122.387
47.6685,-122.335
47.6324,-121.988
47.6681,-122.368
47.6035,-122.206
47.5678,-122.128
47.5667,-122.372
47.7659,-122.341
47.5323,-122.347
47.5422,-122.132
47.3018,-122.378
47.6771,-122.397
47.7722,-122.312
47.597,-121.979
47.3724,-122.277
47.6209,-122.237
47.4833,-122.157
47.686,-122.304
47.7527,-122.082
47.3509,-122.165
47.7247,-121.959
47.7633,-122.369
47.5241,-122.199
47.6353,-122.123
47.7496,-122.201
47.713,-122.284
47.5943,-122.018
47.3468,-122.091
47.3174,-122.18
47.7478,-122.036
47.7446,-122.193
47.4818,-122.094
47.6538,-122.356
47.6599,-122.396
47.2664,-122.256
47.5003,-122.26
47.4031,-122.201
47.687,-122.391
47.3824,-122.207
47.6472,-122.362
47.5123,-122.151
47.2073,-122.012
47.5534,-122.365
47.6696,-122.372
47.476,-122.292
47.7047,-122.378
47.6022,-122.021
47.678,-122.375
47.3036,-122.363
47.2056,-121.994
47.6743,-122.142
