Time,Longitude,Latitude,Altitude (m),"CO2, PPM",Humidity (%),Temperature (°C),Barometric Pressure (mBar)
2022-03-17 07:29:00-07:00,-75.28,40.01,133.853,425.9080338,80.2082239,12.25321914,1004.17423
2022-03-17 07:30:00-07:00,-75.28,40.01,133.853,427.2161903,80.1721437,12.28797865,1004.150259
2022-03-17 07:31:00-07:00,-75.28,40.01,133.853,424.3540649,80.31855897,12.27001612,1004.128988
2022-03-17 07:32:00-07:00,-75.28,40.01,133.853,424.4004135,80.55535841,12.2295661,1004.097369
2022-03-17 07:33:00-07:00,-75.28,40.01,133.853,425.1706189,80.50269072,12.25606171,1004.079658
2022-03-17 07:34:00-07:00,-75.28,40.01,133.853,426.5262537,80.37759328,12.26820183,1004.076437
2022-03-17 07:35:00-07:00,-75.28,40.01,133.853,430.8564355,80.83699159,12.18715105,1004.062607
2022-03-17 07:36:00-07:00,-75.28,40.01,133.853,427.0955858,80.60091615,12.26019096,1004.050691
2022-03-17 07:37:00-07:00,-75.28,40.01,133.853,428.4025633,80.63272489,12.22160638,1004.025821
2022-03-17 07:38:00-07:00,-75.28,40.01,133.853,428.5856667,80.52625656,12.24450302,1004.017788
2022-03-17 07:39:00-07:00,-75.28,40.01,133.853,428.2108519,80.51610959,12.25743992,1004.022035
2022-03-17 07:40:00-07:00,-75.28,40.01,133.853,428.0787659,80.38543367,12.29114962,1004.017768
2022-03-17 07:41:00-07:00,-75.28,40.01,133.853,429.2466106,80.89793913,12.21488759,1004.026572
2022-03-17 07:42:00-07:00,-75.28,40.01,133.853,431.4285269,80.81678414,12.24149895,1004.028402
2022-03-17 07:43:00-07:00,-75.28,40.01,133.853,432.1992335,80.62954515,12.29826949,1004.022398
2022-03-17 07:44:00-07:00,-75.28,40.01,133.853,432.101306,80.47528768,12.31676769,1004.026122
2022-03-17 07:45:00-07:00,-75.28,40.01,133.853,429.5655527,80.36565498,12.34349211,1004.012942
2022-03-17 07:46:00-07:00,-75.28,40.01,133.853,428.6738367,80.25965881,12.35765696,1004.004707
2022-03-17 07:47:00-07:00,-75.28,40.01,133.853,429.2288484,80.1940059,12.38380755,1004.002925
2022-03-17 07:48:00-07:00,-75.28,40.01,133.853,429.559432,80.018363,12.4136529,1004.007995
2022-03-17 07:49:00-07:00,-75.28,40.01,133.853,428.3058669,80.00071027,12.4277392,1004.004687
2022-03-17 07:50:00-07:00,-75.28,40.01,133.853,430.9659166,80.04414296,12.43843651,1003.971907
2022-03-17 07:51:00-07:00,-75.28,40.01,133.853,433.06674,79.90894096,12.44083223,1003.947111
2022-03-17 07:52:00-07:00,-75.28,40.01,133.853,432.6600056,79.78072667,12.46338701,1003.939612
2022-03-17 07:53:00-07:00,-75.28,40.01,133.853,429.4874071,79.67355814,12.46495096,1003.919162
2022-03-17 07:54:00-07:00,-75.28,40.01,133.853,426.8318281,79.5622201,12.4910078,1003.888004
2022-03-17 07:55:00-07:00,-75.28,40.01,133.853,426.8729465,79.50656177,12.49311819,1003.85387
2022-03-17 07:56:00-07:00,-75.28,40.01,133.853,431.7264633,79.4768219,12.49075747,1003.826768
2022-03-17 07:57:00-07:00,-75.28,40.01,133.853,432.6839294,79.77822605,12.45082428,1003.796247
2022-03-17 07:58:00-07:00,-75.28,40.01,133.853,434.1191883,79.65290689,12.46664143,1003.772305
2022-03-17 07:59:00-07:00,-75.28,40.01,133.853,433.0836694,79.86013105,12.45159927,1003.768393
2022-03-17 08:00:00-07:00,-75.28,40.01,133.853,432.8820643,80.01046015,12.42179566,1003.772166
2022-03-17 08:01:00-07:00,-75.28,40.01,133.853,431.7725124,80.50539684,12.34872901,1003.764228
2022-03-17 08:02:00-07:00,-75.28,40.01,133.853,431.1184511,80.52773356,12.33846426,1003.759186
2022-03-17 08:03:00-07:00,-75.28,40.01,133.853,427.5788476,80.44283492,12.38466881,1003.746963
2022-03-17 08:04:00-07:00,-75.28,40.01,133.853,425.1252508,80.80695367,12.34881175,1003.721806
2022-03-17 08:05:00-07:00,-75.28,40.01,133.853,424.0275908,80.74957497,12.38871744,1003.680137
2022-03-17 08:06:00-07:00,-75.28,40.01,133.853,424.1742411,80.78970289,12.41365278,1003.645737
2022-03-17 08:07:00-07:00,-75.28,40.01,133.853,424.8937053,81.08572732,12.34513021,1003.612424
2022-03-17 08:08:00-07:00,-75.28,40.01,133.853,429.6595892,81.31158127,12.35727522,1003.600131
2022-03-17 08:09:00-07:00,-75.28,40.01,133.853,433.1555166,81.29282284,12.37443125,1003.587987
2022-03-17 08:10:00-07:00,-75.28,40.01,133.853,428.7874594,81.17487264,12.38286006,1003.59027
2022-03-17 08:11:00-07:00,-75.28,40.01,133.853,431.5378684,80.81109914,12.44832626,1003.594981
2022-03-17 08:12:00-07:00,-75.28,40.01,133.853,427.9539375,80.83229017,12.45754576,1003.597664
2022-03-17 08:13:00-07:00,-75.28,40.01,133.853,426.4556708,80.93201963,12.46546779,1003.593119
2022-03-17 08:14:00-07:00,-75.28,40.01,133.853,427.2279177,81.36161542,12.45379066,1003.579039
2022-03-17 08:15:00-07:00,-75.28,40.01,133.853,426.8479939,81.11669036,12.48157566,1003.556589
2022-03-17 08:16:00-07:00,-75.28,40.01,133.853,425.4158621,81.22403979,12.45812988,1003.538491
2022-03-17 08:17:00-07:00,-75.28,40.01,133.853,425.1043337,80.92814169,12.50112906,1003.505374
2022-03-17 08:18:00-07:00,-75.28,40.01,133.853,424.2697735,80.77161908,12.52989388,1003.475855
2022-03-17 08:19:00-07:00,-75.28,40.01,133.853,424.3173336,80.65147744,12.56254568,1003.456905
2022-03-17 08:20:00-07:00,-75.28,40.01,133.853,428.5503712,80.66295314,12.56519175,1003.434689
2022-03-17 08:21:00-07:00,-75.28,40.01,133.853,424.8377361,80.56484395,12.58769832,1003.422226
2022-03-17 08:22:00-07:00,-75.28,40.01,133.853,431.338691,80.59513683,12.56736943,1003.410566
2022-03-17 08:23:00-07:00,-75.28,40.01,133.853,425.4148197,80.53501344,12.57737494,1003.403879
2022-03-17 08:24:00-07:00,-75.28,40.01,133.853,423.154892,80.29593396,12.62093556,1003.377708
2022-03-17 08:25:00-07:00,-75.28,40.01,133.853,421.602034,80.26453892,12.64696469,1003.361287
2022-03-17 08:26:00-07:00,-75.28,40.01,133.853,422.6448755,80.17811275,12.6871109,1003.352015
2022-03-17 08:27:00-07:00,-75.28,40.01,133.853,424.5564467,79.9605703,12.71768462,1003.350244
2022-03-17 08:28:00-07:00,-75.28,40.01,133.853,425.0998936,79.80364704,12.75879145,1003.340328
2022-03-17 08:29:00-07:00,-75.28,40.01,133.853,426.3391586,79.54839054,12.80072197,1003.346909
2022-03-17 08:30:00-07:00,-75.28,40.01,133.853,428.8450909,79.70380378,12.76471615,1003.332078
2022-03-17 08:31:00-07:00,-75.28,40.01,133.853,432.3759657,79.5655584,12.80890511,1003.331222
2022-03-17 08:32:00-07:00,-75.28,40.01,133.853,430.891633,79.444278,12.83289194,1003.338634
2022-03-17 08:33:00-07:00,-75.28,40.01,133.853,430.3369899,79.36741417,12.8484426,1003.352344
2022-03-17 08:34:00-07:00,-75.28,40.01,133.853,429.5130796,79.19123936,12.85425436,1003.369453
2022-03-17 08:35:00-07:00,-75.28,40.01,133.853,425.9851153,79.22830028,12.88617365,1003.373389
2022-03-17 08:36:00-07:00,-75.28,40.01,133.853,427.176466,79.20508909,12.90399194,1003.389897
2022-03-17 08:37:00-07:00,-75.28,40.01,133.853,432.6943546,79.50601024,12.87350996,1003.382106
2022-03-17 08:38:00-07:00,-75.28,40.01,133.853,431.6566944,79.21118832,12.91926277,1003.36245
2022-03-17 08:39:00-07:00,-75.28,40.01,133.853,430.5392673,79.13472157,12.93036396,1003.350632
2022-03-17 08:40:00-07:00,-75.28,40.01,133.853,433.037015,78.91561532,12.9619875,1003.346607
2022-03-17 08:41:00-07:00,-75.28,40.01,133.853,432.8023278,78.83368412,12.98351131,1003.322722
2022-03-17 08:42:00-07:00,-75.28,40.01,133.853,433.4954224,78.69283175,12.99119377,1003.294731
2022-03-17 08:43:00-07:00,-75.28,40.01,133.853,435.6457913,78.53484812,13.02347949,1003.263066
2022-03-17 08:44:00-07:00,-75.28,40.01,133.853,435.9650202,78.34422684,13.07088518,1003.232908
2022-03-17 08:45:00-07:00,-75.28,40.01,133.853,434.1145994,78.25608924,13.10970519,1003.227833
2022-03-17 08:46:00-07:00,-75.28,40.01,133.853,433.8646498,78.84836435,13.14039922,1003.228202
2022-03-17 08:47:00-07:00,-75.28,40.01,133.853,435.789347,78.6968561,13.16724817,1003.233551
2022-03-17 08:48:00-07:00,-75.28,40.01,133.853,433.053546,78.38121605,13.19664288,1003.242369
2022-03-17 08:49:00-07:00,-75.28,40.01,133.853,433.3225659,78.270338,13.24589246,1003.263912
2022-03-17 08:50:00-07:00,-75.28,40.01,133.853,434.8491907,78.02548456,13.27875423,1003.274936
2022-03-17 08:51:00-07:00,-75.28,40.01,133.853,436.6296082,77.90699251,13.3241922,1003.276551
2022-03-17 08:52:00-07:00,-75.28,40.01,133.853,438.2012348,77.74960804,13.36579025,1003.281063
2022-03-17 08:53:00-07:00,-75.28,40.01,133.853,438.6142686,78.60019167,13.43738165,1003.282128
2022-03-17 08:54:00-07:00,-75.28,40.01,133.853,439.4046154,78.21149278,13.44197941,1003.25271
2022-03-17 08:55:00-07:00,-75.28,40.01,133.853,436.7635685,77.83517628,13.48811725,1003.224614
2022-03-17 08:56:00-07:00,-75.28,40.01,133.853,435.6214399,77.79351139,13.52459145,1003.191003
2022-03-17 08:57:00-07:00,-75.28,40.01,133.853,440.6321992,77.80102785,13.5545299,1003.178887
2022-03-17 08:58:00-07:00,-75.28,40.01,133.853,439.9807205,77.58541536,13.59151566,1003.162529
2022-03-17 08:59:00-07:00,-75.28,40.01,133.853,438.7322181,77.73591663,13.62102967,1003.142895
2022-03-17 09:00:00-07:00,-75.28,40.01,133.853,437.7201056,77.69263557,13.63869024,1003.129689
2022-03-17 09:01:00-07:00,-75.28,40.01,133.853,436.5380898,77.51363707,13.66069651,1003.119169
2022-03-17 09:02:00-07:00,-75.28,40.01,133.853,435.4739232,77.27188947,13.69890155,1003.114354
2022-03-17 09:03:00-07:00,-75.28,40.01,133.853,435.690547,77.74306321,13.72036076,1003.094612
2022-03-17 09:04:00-07:00,-75.28,40.01,133.853,435.8973458,77.65139155,13.71931633,1003.073313
2022-03-17 09:05:00-07:00,-75.28,40.01,133.853,437.0699892,77.37452054,13.7109313,1003.067208
2022-03-17 09:06:00-07:00,-75.28,40.01,133.853,435.9537619,77.42259905,13.73809448,1003.059651
2022-03-17 09:07:00-07:00,-75.28,40.01,133.853,434.9187737,77.1061306,13.75791168,1003.053914
2022-03-17 09:08:00-07:00,-75.28,40.01,133.853,432.4032307,76.85969568,13.78727947,1003.057708
2022-03-17 09:09:00-07:00,-75.28,40.01,133.853,432.8171577,76.9480958,13.81724215,1003.045692
2022-03-17 09:10:00-07:00,-75.28,40.01,133.853,433.7677347,76.96115014,13.82940111,1003.054142
2022-03-17 09:11:00-07:00,-75.28,40.01,133.853,434.0682487,76.91095519,13.8611356,1003.059625
2022-03-17 09:12:00-07:00,-75.28,40.01,133.853,436.6041317,76.87029839,13.87874377,1003.040933
2022-03-17 09:13:00-07:00,-75.28,40.01,133.853,439.0015239,76.87061851,13.8890978,1003.047266
2022-03-17 09:14:00-07:00,-75.28,40.01,133.853,439.0364637,76.66851974,13.89368248,1003.061748
2022-03-17 09:15:00-07:00,-75.28,40.01,133.853,437.9692668,76.64374715,13.90262238,1003.086428
2022-03-17 09:16:00-07:00,-75.28,40.01,133.853,438.7283306,76.84906424,13.92019472,1003.103383
2022-03-17 09:17:00-07:00,-75.28,40.01,133.853,437.8572588,76.86199188,13.94491911,1003.106299
2022-03-17 09:18:00-07:00,-75.28,40.01,133.853,437.884388,76.96249461,13.94950867,1003.11794
2022-03-17 09:19:00-07:00,-75.28,40.01,133.853,438.0420148,77.14831002,13.94345207,1003.112051
2022-03-17 09:20:00-07:00,-75.28,40.01,133.853,438.2994518,77.17025042,13.94333363,1003.103297
2022-03-17 09:21:00-07:00,-75.28,40.01,133.853,439.5180507,77.34247023,13.92303618,1003.088169
2022-03-17 09:22:00-07:00,-75.28,40.01,133.853,437.9344273,77.66157484,13.882249,1003.050513
2022-03-17 09:23:00-07:00,-75.28,40.01,133.853,439.8351657,78.03620394,13.8502472,1003.01829
2022-03-17 09:24:00-07:00,-75.28,40.01,133.853,439.1825953,77.88134217,13.8494525,1002.98592
2022-03-17 09:25:00-07:00,-75.28,40.01,133.853,444.8186764,77.80796149,13.83344961,1002.956662
2022-03-17 09:26:00-07:00,-75.28,40.01,133.853,442.7306147,77.71951795,13.85203946,1002.94227
2022-03-17 09:27:00-07:00,-75.28,40.01,133.853,439.6157896,77.8002531,13.86213478,1002.921909
2022-03-17 09:28:00-07:00,-75.28,40.01,133.853,438.5348234,77.92490411,13.84961939,1002.90552
2022-03-17 09:29:00-07:00,-75.28,40.01,133.853,436.4047753,77.8021415,13.84568125,1002.89555
2022-03-17 09:30:00-07:00,-75.28,40.01,133.853,438.6965046,77.96653819,13.85312462,1002.894339
2022-03-17 09:31:00-07:00,-75.28,40.01,133.853,439.9289777,77.84863577,13.86489108,1002.898278
2022-03-17 09:32:00-07:00,-75.28,40.01,133.853,438.7437277,77.69334388,13.88383496,1002.894761
2022-03-17 09:33:00-07:00,-75.28,40.01,133.853,438.5344642,77.64096685,13.91916106,1002.887463
2022-03-17 09:34:00-07:00,-75.28,40.01,133.853,437.3161211,77.57511735,13.9093709,1002.873743
2022-03-17 09:35:00-07:00,-75.28,40.01,133.853,437.7227015,77.75082914,13.93328762,1002.853415
2022-03-17 09:36:00-07:00,-75.28,40.01,133.853,439.6155176,77.94601083,13.89693701,1002.830649
2022-03-17 09:37:00-07:00,-75.28,40.01,133.853,444.494431,78.19576559,13.87919115,1002.803212
2022-03-17 09:38:00-07:00,-75.28,40.01,133.853,446.7222271,78.55690241,13.82975924,1002.791721
2022-03-17 09:39:00-07:00,-75.28,40.01,133.853,446.8309533,78.78906767,13.7936537,1002.781113
2022-03-17 09:40:00-07:00,-75.28,40.01,133.853,446.5558334,78.48449633,13.84120206,1002.758799
2022-03-17 09:41:00-07:00,-75.28,40.01,133.853,446.5114787,78.50776189,13.83106645,1002.740972
2022-03-17 09:42:00-07:00,-75.28,40.01,133.853,446.3513603,78.50292754,13.85654616,1002.710369
2022-03-17 09:43:00-07:00,-75.28,40.01,133.853,446.6044981,78.23460413,13.91244227,1002.678205
2022-03-17 09:44:00-07:00,-75.28,40.01,133.853,446.3206568,78.10046101,13.94692183,1002.643584
2022-03-17 09:45:00-07:00,-75.28,40.01,133.853,444.8957758,78.04595661,13.94750595,1002.630412
2022-03-17 09:46:00-07:00,-75.28,40.01,133.853,441.3346784,77.84373646,13.98169748,1002.60589
2022-03-17 09:47:00-07:00,-75.28,40.01,133.853,439.8904352,77.67651105,14.01426315,1002.600026
2022-03-17 09:48:00-07:00,-75.28,40.01,133.853,438.2923249,77.5905587,14.01115679,1002.598031
2022-03-17 09:49:00-07:00,-75.28,40.01,133.853,435.2486706,78.01786923,13.98647547,1002.587635
2022-03-17 09:50:00-07:00,-75.28,40.01,133.853,436.6504448,77.76789388,14.0251112,1002.569627
2022-03-17 09:51:00-07:00,-75.28,40.01,133.853,439.8941138,77.79325571,14.03458641,1002.537073
2022-03-17 09:52:00-07:00,-75.28,40.01,133.853,443.0976181,77.85508394,14.08836377,1002.497439
2022-03-17 09:53:00-07:00,-75.28,40.01,133.853,441.2726917,77.83981514,14.08560991,1002.469863
2022-03-17 09:54:00-07:00,-75.28,40.01,133.853,439.559588,77.76195649,14.10539212,1002.4556
2022-03-17 09:55:00-07:00,-75.28,40.01,133.853,439.3723364,77.59528446,14.12983847,1002.433069
2022-03-17 09:56:00-07:00,-75.28,40.01,133.853,440.1643815,77.43249389,14.1678461,1002.41662
2022-03-17 09:57:00-07:00,-75.28,40.01,133.853,439.7472649,77.30782533,14.19325972,1002.399422
2022-03-17 09:58:00-07:00,-75.28,40.01,133.853,439.0781801,77.22685365,14.20798668,1002.375475
2022-03-17 09:59:00-07:00,-75.28,40.01,133.853,440.5017223,77.76600051,14.15420592,1002.35406
2022-03-17 10:00:00-07:00,-75.28,40.01,133.853,440.4841348,77.54096271,14.20540253,1002.336698
2022-03-17 10:01:00-07:00,-75.28,40.01,133.853,439.7806587,77.47326446,14.20819664,1002.314391
2022-03-17 10:02:00-07:00,-75.28,40.01,133.853,439.6135274,77.33318993,14.22573117,1002.295422
2022-03-17 10:03:00-07:00,-75.28,40.01,133.853,440.4462576,77.32162356,14.25509357,1002.284698
2022-03-17 10:04:00-07:00,-75.28,40.01,133.853,438.2415438,77.26957488,14.27904272,1002.245694
2022-03-17 10:05:00-07:00,-75.28,40.01,133.853,437.0144053,77.05769077,14.29421114,1002.227404
2022-03-17 10:06:00-07:00,-75.28,40.01,133.853,438.440958,77.18522978,14.33962548,1002.212277
2022-03-17 10:07:00-07:00,-75.28,40.01,133.853,439.2580773,77.07189646,14.33762584,1002.213361
2022-03-17 10:08:00-07:00,-75.28,40.01,133.853,439.1029587,77.44885397,14.23523331,1002.204501
2022-03-17 10:09:00-07:00,-75.28,40.01,133.853,439.7614146,77.31585989,14.28129039,1002.197763
2022-03-17 10:10:00-07:00,-75.28,40.01,133.853,440.2584801,77.49080873,14.27161598,1002.189086
2022-03-17 10:11:00-07:00,-75.28,40.01,133.853,441.6118164,77.3139262,14.29067947,1002.182249
2022-03-17 10:12:00-07:00,-75.28,40.01,133.853,440.3691597,77.37509704,14.26510715,1002.183119
2022-03-17 10:13:00-07:00,-75.28,40.01,133.853,437.9666974,77.44555295,14.27818941,1002.185319
2022-03-17 10:14:00-07:00,-75.28,40.01,133.853,439.9853754,77.45072055,14.27386904,1002.179756
2022-03-17 10:15:00-07:00,-75.28,40.01,133.853,439.7953403,77.53888358,14.24950535,1002.162906
2022-03-17 10:16:00-07:00,-75.28,40.01,133.853,438.4512348,77.54916263,14.25284052,1002.144095
2022-03-17 10:17:00-07:00,-75.28,40.01,133.853,435.6184476,77.75026506,14.23839351,1002.131759
2022-03-17 10:18:00-07:00,-75.28,40.01,133.853,433.4400434,77.47895074,14.26986361,1002.121003
2022-03-17 10:19:00-07:00,-75.28,40.01,133.853,433.5866217,77.37716503,14.28068742,1002.113546
2022-03-17 10:20:00-07:00,-75.28,40.01,133.853,433.2076635,77.26766348,14.30866623,1002.124065
2022-03-17 10:21:00-07:00,-75.28,40.01,133.853,431.4263178,77.25504131,14.33021733,1002.131495
2022-03-17 10:22:00-07:00,-75.28,40.01,133.853,432.0708265,77.46683073,14.31233788,1002.146964
2022-03-17 10:23:00-07:00,-75.28,40.01,133.853,430.530736,77.327353,14.37500799,1002.140189
2022-03-17 10:24:00-07:00,-75.28,40.01,133.853,434.7739583,77.29242583,14.38095551,1002.120893
2022-03-17 10:25:00-07:00,-75.28,40.01,133.853,436.2833222,77.18533621,14.39430769,1002.092516
2022-03-17 10:26:00-07:00,-75.28,40.01,133.853,434.0847988,77.01244807,14.42599583,1002.078997
2022-03-17 10:27:00-07:00,-75.28,40.01,133.853,433.7133474,76.85342333,14.47114308,1002.069389
2022-03-17 10:28:00-07:00,-75.28,40.01,133.853,433.3805227,76.74771214,14.4815712,1002.062572
2022-03-17 10:29:00-07:00,-75.28,40.01,133.853,430.7717352,76.93937063,14.45461738,1002.061287
2022-03-17 10:30:00-07:00,-75.28,40.01,133.853,432.2509204,77.4580179,14.38836267,1002.050822
2022-03-17 10:31:00-07:00,-75.28,40.01,133.853,439.970686,77.28714705,14.43575907,1002.037297
2022-03-17 10:32:00-07:00,-75.28,40.01,133.853,437.1007976,77.36554447,14.41498077,1002.048865
2022-03-17 10:33:00-07:00,-75.28,40.01,133.853,436.6536131,77.33045506,14.42916679,1002.032839
2022-03-17 10:34:00-07:00,-75.28,40.01,133.853,436.8686701,77.31033497,14.41575527,1002.021437
2022-03-17 10:35:00-07:00,-75.28,40.01,133.853,438.6836891,77.23399758,14.43667698,1002.010079
2022-03-17 10:36:00-07:00,-75.28,40.01,133.853,440.0079986,77.20518395,14.44099466,1001.996087
2022-03-17 10:37:00-07:00,-75.28,40.01,133.853,441.3893013,77.1462059,14.44994497,1001.96975
2022-03-17 10:38:00-07:00,-75.28,40.01,133.853,440.6354055,77.03099478,14.47174604,1001.954771
2022-03-17 10:39:00-07:00,-75.28,40.01,133.853,444.9506168,76.99493122,14.49358749,1001.936637
2022-03-17 10:40:00-07:00,-75.28,40.01,133.853,446.5744658,77.25161472,14.47441633,1001.926522
2022-03-17 10:41:00-07:00,-75.28,40.01,133.853,446.1868258,77.48256445,14.43625951,1001.918552
2022-03-17 10:42:00-07:00,-75.28,40.01,133.853,446.4477322,77.4851847,14.42721253,1001.927293
2022-03-17 10:43:00-07:00,-75.28,40.01,133.853,448.7583866,77.79503751,14.3579849,1001.922474
2022-03-17 10:44:00-07:00,-75.28,40.01,133.853,447.6525583,77.5585537,14.42140627,1001.924876
2022-03-17 10:45:00-07:00,-75.28,40.01,133.853,444.803957,77.58850147,14.4248868,1001.919105
2022-03-17 10:46:00-07:00,-75.28,40.01,133.853,442.8139734,77.51497793,14.43701077,1001.933803
2022-03-17 10:47:00-07:00,-75.28,40.01,133.853,438.1556682,77.62049201,14.40076696,1001.927465
2022-03-17 10:48:00-07:00,-75.28,40.01,133.853,436.7715073,77.38272619,14.45470142,1001.906236
2022-03-17 10:49:00-07:00,-75.28,40.01,133.853,437.351466,77.26586988,14.47200446,1001.890174
2022-03-17 10:50:00-07:00,-75.28,40.01,133.853,437.0207605,77.14082098,14.49291992,1001.866216
2022-03-17 10:51:00-07:00,-75.28,40.01,133.853,434.2316254,76.96868006,14.5522337,1001.830623
2022-03-17 10:52:00-07:00,-75.28,40.01,133.853,432.9761219,77.00678968,14.52871847,1001.792952
2022-03-17 10:53:00-07:00,-75.28,40.01,133.853,432.8397433,77.05934881,14.54797846,1001.752279
2022-03-17 10:54:00-07:00,-75.28,40.01,133.853,431.9288301,76.9885354,14.56251431,1001.710321
2022-03-17 10:55:00-07:00,-75.28,40.01,133.853,430.9271644,76.9908878,14.56262198,1001.676036
2022-03-17 10:56:00-07:00,-75.28,40.01,133.853,428.3155775,77.09911084,14.5787034,1001.636593
2022-03-17 10:57:00-07:00,-75.28,40.01,133.853,429.9218297,76.88794019,14.60319313,1001.594444
2022-03-17 10:58:00-07:00,-75.28,40.01,133.853,431.2279882,76.84401321,14.62334847,1001.554055
2022-03-17 10:59:00-07:00,-75.28,40.01,133.853,432.2004906,76.88059628,14.66340763,1001.518128
2022-03-17 11:00:00-07:00,-75.28,40.01,133.853,432.093483,76.76569867,14.68476725,1001.47986
2022-03-17 11:01:00-07:00,-75.28,40.01,133.853,428.6075213,76.47420502,14.70794115,1001.453779
2022-03-17 11:02:00-07:00,-75.28,40.01,133.853,427.8922768,76.63798904,14.74868727,1001.425561
2022-03-17 11:03:00-07:00,-75.28,40.01,133.853,429.1172603,76.64501658,14.75867662,1001.407613
2022-03-17 11:04:00-07:00,-75.28,40.01,133.853,426.469718,76.34497666,14.77705908,1001.395616
2022-03-17 11:05:00-07:00,-75.28,40.01,133.853,424.3696899,76.26658845,14.79875517,1001.385849
2022-03-17 11:06:00-07:00,-75.28,40.01,133.853,428.1277062,76.27190055,14.867126,1001.386475
2022-03-17 11:07:00-07:00,-75.28,40.01,133.853,432.4401464,76.28531814,14.8520776,1001.385224
2022-03-17 11:08:00-07:00,-75.28,40.01,133.853,430.002148,76.32767979,14.88099526,1001.377203
2022-03-17 11:09:00-07:00,-75.28,40.01,133.853,430.8463793,76.10946345,14.88312221,1001.380673
2022-03-17 11:10:00-07:00,-75.28,40.01,133.853,430.8550986,76.22059508,14.89400325,1001.382895
2022-03-17 11:11:00-07:00,-75.28,40.01,133.853,430.5492401,76.01805234,14.93611193,1001.379909
2022-03-17 11:12:00-07:00,-75.28,40.01,133.853,431.5716287,76.06793139,14.93552242,1001.373118
2022-03-17 11:13:00-07:00,-75.28,40.01,133.853,431.483615,75.92620037,14.93379965,1001.363325
2022-03-17 11:14:00-07:00,-75.28,40.01,133.853,431.8361974,76.30023563,14.85463582,1001.345058
2022-03-17 11:15:00-07:00,-75.28,40.01,133.853,435.6746407,76.28749514,14.84323215,1001.319782
2022-03-17 11:16:00-07:00,-75.28,40.01,133.853,435.9473572,76.14949848,14.88245998,1001.298393
2022-03-17 11:17:00-07:00,-75.28,40.01,133.853,436.4166117,76.23837829,14.88554192,1001.263474
2022-03-17 11:18:00-07:00,-75.28,40.01,133.853,435.9777155,76.22896957,14.86409461,1001.242485
2022-03-17 11:19:00-07:00,-75.28,40.01,133.853,436.1847022,76.07871345,14.86540274,1001.220143
2022-03-17 11:20:00-07:00,-75.28,40.01,133.853,437.5296106,76.29310846,14.88395596,1001.192357
2022-03-17 11:21:00-07:00,-75.28,40.01,133.853,436.0948211,76.31760923,14.88047806,1001.168558
2022-03-17 11:22:00-07:00,-75.28,40.01,133.853,435.8157253,76.15556169,14.87886536,1001.140136
2022-03-17 11:23:00-07:00,-75.28,40.01,133.853,436.5448333,76.22209487,14.87151857,1001.125012
2022-03-17 11:24:00-07:00,-75.28,40.01,133.853,435.9032393,76.32960033,14.86417806,1001.103444
2022-03-17 11:25:00-07:00,-75.28,40.01,133.853,432.5731536,76.34438324,14.8761709,1001.060836
2022-03-17 11:26:00-07:00,-75.28,40.01,133.853,433.1111975,76.58260226,14.85533309,1001.026271
2022-03-17 11:27:00-07:00,-75.28,40.01,133.853,432.6382476,76.89186933,14.81733682,1000.9903
2022-03-17 11:28:00-07:00,-75.28,40.01,133.853,433.3975573,76.88675404,14.79341459,1000.967469
2022-03-17 11:29:00-07:00,-75.28,40.01,133.853,440.1331339,76.81186914,14.8076005,1000.945139
2022-03-17 11:30:00-07:00,-75.28,40.01,133.853,440.8634417,76.62207647,14.82465858,1000.929971
2022-03-17 11:31:00-07:00,-75.28,40.01,133.853,441.5864916,76.60862112,14.80985355,1000.913401
2022-03-17 11:32:00-07:00,-75.28,40.01,133.853,439.9987478,76.62233857,14.83137749,1000.902689
2022-03-17 11:33:00-07:00,-75.28,40.01,133.853,438.4863834,76.77109098,14.82587528,1000.870654
2022-03-17 11:34:00-07:00,-75.28,40.01,133.853,435.9117323,76.97781766,14.77271705,1000.838768
2022-03-17 11:35:00-07:00,-75.28,40.01,133.853,434.0461941,77.48181152,14.70437717,1000.794775
2022-03-17 11:36:00-07:00,-75.28,40.01,133.853,430.8633374,77.17075766,14.73576383,1000.763243
2022-03-17 11:37:00-07:00,-75.28,40.01,133.853,433.3140131,77.17274106,14.74575587,1000.7296
2022-03-17 11:38:00-07:00,-75.28,40.01,133.853,432.7521756,77.13766356,14.75962414,1000.702545
2022-03-17 11:39:00-07:00,-75.28,40.01,133.853,434.2027111,77.07739425,14.7586174,1000.67268
2022-03-17 11:40:00-07:00,-75.28,40.01,133.853,440.9908211,77.32471565,14.72534109,1000.647436
2022-03-17 11:41:00-07:00,-75.28,40.01,133.853,435.4180193,77.27580619,14.72131681,1000.637526
2022-03-17 11:42:00-07:00,-75.28,40.01,133.853,435.6127768,77.71041441,14.62334836,1000.621761
2022-03-17 11:43:00-07:00,-75.28,40.01,133.853,439.7144766,77.88083846,14.63877084,1000.605188
2022-03-17 11:44:00-07:00,-75.28,40.01,133.853,442.3903723,77.66435838,14.6690793,1000.598854
2022-03-17 11:45:00-07:00,-75.28,40.01,133.853,443.6650725,77.60064599,14.67710363,1000.597218
2022-03-17 11:46:00-07:00,-75.28,40.01,133.853,440.9290447,77.65504193,14.67416954,1000.590148
